# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
1.452000000000000000e+03 4.087354378176741393e-06 1.141039563399928384e-12
1.453000000000000000e+03 4.060440278878379000e-06 1.136541782240991798e-12
1.454000000000000000e+03 4.035082211384935471e-06 1.132075337828731888e-12
1.455000000000000000e+03 4.011265733401736853e-06 1.127639906532168731e-12
1.456000000000000000e+03 3.988976402634112581e-06 1.123235164720321192e-12
1.457000000000000000e+03 3.968199776787392092e-06 1.118860788762208741e-12
1.458000000000000000e+03 3.948921413566900586e-06 1.114516455026851860e-12
1.459000000000000000e+03 3.931126870677968346e-06 1.110201839883268202e-12
1.460000000000000000e+03 3.914801705825923960e-06 1.105916619700478450e-12
1.461000000000000000e+03 3.899931476716091781e-06 1.101660470847501873e-12
1.462000000000000000e+03 3.886501741053803787e-06 1.097433069693357134e-12
1.463000000000000000e+03 3.874498056544385178e-06 1.093234092607064916e-12
1.464000000000000000e+03 3.863905980893167083e-06 1.089063215957643276e-12
1.465000000000000000e+03 3.854711071805474704e-06 1.084920116114112494e-12
1.466000000000000000e+03 3.846898886986637475e-06 1.080804469445492039e-12
1.467000000000000000e+03 3.840454984141982292e-06 1.076715952320800576e-12
1.468000000000000000e+03 3.835364920976838590e-06 1.072654241109058585e-12
1.469000000000000000e+03 3.831614255196532416e-06 1.068619012179284527e-12
1.470000000000000000e+03 3.829188544506394900e-06 1.064609941900498480e-12
1.471000000000000000e+03 3.828073346611752090e-06 1.060626706641719510e-12
1.472000000000000000e+03 3.828254219217931727e-06 1.056668982771966886e-12
1.473000000000000000e+03 3.829716720030262400e-06 1.052736446660260686e-12
1.474000000000000000e+03 3.832446406754071004e-06 1.048828774675619774e-12
1.475000000000000000e+03 3.836428837094688668e-06 1.044945643187063622e-12
1.476000000000000000e+03 3.841649568757440592e-06 1.041086728563611903e-12
1.477000000000000000e+03 3.848094159447656213e-06 1.037251707174283885e-12
1.478000000000000000e+03 3.855748166870662424e-06 1.033440255388098838e-12
1.479000000000000000e+03 3.864597148731787815e-06 1.029652049574076435e-12
1.480000000000000000e+03 3.874626662736360974e-06 1.025886766101235944e-12
1.481000000000000000e+03 3.885822266589708796e-06 1.022144081338597039e-12
1.482000000000000000e+03 3.898169517997160716e-06 1.018423671655178787e-12
1.483000000000000000e+03 3.911653974664042782e-06 1.014725213420000861e-12
1.484000000000000000e+03 3.926261194295685276e-06 1.011048383002082530e-12
1.485000000000000000e+03 3.941976734597415093e-06 1.007392856770443063e-12
1.486000000000000000e+03 3.958786153274559975e-06 1.003758311094102335e-12
1.487000000000000000e+03 3.976675008032448510e-06 1.000144422342079413e-12
1.488000000000000000e+03 3.995628856576407593e-06 9.965508668833939700e-13
1.489000000000000000e+03 4.015633256611767506e-06 9.929773210870650732e-13
1.490000000000000000e+03 4.036673765843855145e-06 9.894234613221125976e-13
1.491000000000000000e+03 4.058734167458386017e-06 9.858889524035303375e-13
1.492000000000000000e+03 4.081791146562631787e-06 9.823734129302124102e-13
1.493000000000000000e+03 4.105819613744251039e-06 9.788764499470274583e-13
1.494000000000000000e+03 4.130794479590901508e-06 9.753976704988437204e-13
1.495000000000000000e+03 4.156690654690243473e-06 9.719366816305298391e-13
1.496000000000000000e+03 4.183483049629934670e-06 9.684930903869544570e-13
1.497000000000000000e+03 4.211146574997631990e-06 9.650665038129864187e-13
1.498000000000000000e+03 4.239656141380999944e-06 9.616565289534941647e-13
1.499000000000000000e+03 4.268986659367691189e-06 9.582627728533461357e-13
1.500000000000000000e+03 4.299113039545367695e-06 9.548848425574109742e-13
1.501000000000000000e+03 4.330010192501687200e-06 9.515223451105573229e-13
1.502000000000000000e+03 4.361653028824309981e-06 9.481748875576536223e-13
1.503000000000000000e+03 4.394016459100892081e-06 9.448420769435689190e-13
1.504000000000000000e+03 4.427075393919093777e-06 9.415235203131712496e-13
1.505000000000000000e+03 4.460804743866574501e-06 9.382188247113294587e-13
1.506000000000000000e+03 4.495179419530993684e-06 9.349275971829123909e-13
1.507000000000000000e+03 4.530174331500007368e-06 9.316494447727880828e-13
1.508000000000000000e+03 4.565764390361274983e-06 9.283839745258255809e-13
1.509000000000000000e+03 4.601924506702457655e-06 9.251307934868931239e-13
1.510000000000000000e+03 4.638629591111211427e-06 9.218895087008597583e-13
1.511000000000000000e+03 4.675854554175196576e-06 9.186597272125937228e-13
1.512000000000000000e+03 4.713574306482071686e-06 9.154410560669636599e-13
1.513000000000000000e+03 4.751763758619494494e-06 9.122331023088380103e-13
1.514000000000000000e+03 4.790397821175125278e-06 9.090354729830856184e-13
1.515000000000000000e+03 4.829451404736623468e-06 9.058477751345751270e-13
1.516000000000000000e+03 4.868899419891645107e-06 9.026696158081749765e-13
1.517000000000000000e+03 4.908716777227849626e-06 8.995006020487536076e-13
1.518000000000000000e+03 4.948878387332897303e-06 8.963403409011800669e-13
1.519000000000000000e+03 4.989359160794445874e-06 8.931884394103223909e-13
1.520000000000000000e+03 5.030134008200154771e-06 8.900445046210495253e-13
1.521000000000000000e+03 5.071177840137683423e-06 8.869081435782300117e-13
1.522000000000000000e+03 5.112465567194687875e-06 8.837789633267323915e-13
1.523000000000000000e+03 5.153972099958830097e-06 8.806565709114253075e-13
1.524000000000000000e+03 5.195672349017765286e-06 8.775405733771770992e-13
1.525000000000000000e+03 5.237541224959153719e-06 8.744305777688569142e-13
1.526000000000000000e+03 5.279553638370658215e-06 8.713261911313327891e-13
1.527000000000000000e+03 5.321684499839931429e-06 8.682270205094735685e-13
1.528000000000000000e+03 5.363908719954635333e-06 8.651326729481476929e-13
1.529000000000000000e+03 5.406201209302428509e-06 8.620427554922240070e-13
1.530000000000000000e+03 5.448536878470967849e-06 8.589568751865708504e-13
1.531000000000000000e+03 5.490891548706913858e-06 8.558747245220560806e-13
1.532000000000000000e+03 5.533244683892922024e-06 8.527963377735429007e-13
1.533000000000000000e+03 5.575576658570648064e-06 8.497218346618950413e-13
1.534000000000000000e+03 5.617867847281749387e-06 8.466513349079744155e-13
1.535000000000000000e+03 5.660098624567878322e-06 8.435849582326440471e-13
1.536000000000000000e+03 5.702249364970693973e-06 8.405228243567667580e-13
1.537000000000000000e+03 5.744300443031848669e-06 8.374650530012052692e-13
1.538000000000000000e+03 5.786232233293003208e-06 8.344117638868226044e-13
1.539000000000000000e+03 5.828025110295809917e-06 8.313630767344810806e-13
1.540000000000000000e+03 5.869659448581921973e-06 8.283191112650436208e-13
1.541000000000000000e+03 5.911115622693001867e-06 8.252799871993732488e-13
1.542000000000000000e+03 5.952374007170701080e-06 8.222458242583324835e-13
1.543000000000000000e+03 5.993414976556677024e-06 8.192167421627841467e-13
1.544000000000000000e+03 6.034218905392582873e-06 8.161928606335911614e-13
1.545000000000000000e+03 6.074766168220078578e-06 8.131742993916159455e-13
1.546000000000000000e+03 6.115037139580816468e-06 8.101611781577215229e-13
1.547000000000000000e+03 6.155012194016453106e-06 8.071536166527708165e-13
1.548000000000000000e+03 6.194671706068646749e-06 8.041517345976261431e-13
1.549000000000000000e+03 6.233996050279050573e-06 8.011556517131506277e-13
1.550000000000000000e+03 6.272965601189319446e-06 7.981654877202069911e-13
1.551000000000000000e+03 6.311560733341111626e-06 7.951813623396577524e-13
1.552000000000000000e+03 6.349761821276081983e-06 7.922033952923660362e-13
1.553000000000000000e+03 6.387549239535886232e-06 7.892317062991943616e-13
1.554000000000000000e+03 6.424903362662181783e-06 7.862664150810056515e-13
1.555000000000000000e+03 6.461804565196620966e-06 7.833076413586624247e-13
1.556000000000000000e+03 6.498233221680862883e-06 7.803555048530277051e-13
1.557000000000000000e+03 6.534169706656562406e-06 7.774101252849644156e-13
1.558000000000000000e+03 6.569594394665373554e-06 7.744716223753347722e-13
1.559000000000000000e+03 6.604487660248954587e-06 7.715401158450022026e-13
1.560000000000000000e+03 6.638829877948961220e-06 7.686157254148288219e-13
1.561000000000000000e+03 6.672601422307045781e-06 7.656985708056778559e-13
1.562000000000000000e+03 6.705782667864867375e-06 7.627887717384119245e-13
1.563000000000000000e+03 6.738353989164082565e-06 7.598864479338937486e-13
1.564000000000000000e+03 6.770295760746345374e-06 7.569917191129864531e-13
1.565000000000000000e+03 6.801588357153310669e-06 7.541047049965520519e-13
1.566000000000000000e+03 6.832212152926635016e-06 7.512255253054539729e-13
1.567000000000000000e+03 6.862147522607975823e-06 7.483542997605548359e-13
1.568000000000000000e+03 6.891374840738987113e-06 7.454911480827172609e-13
1.569000000000000000e+03 6.919874481861325450e-06 7.426361899928040699e-13
1.570000000000000000e+03 6.947626820516648244e-06 7.397895452116782865e-13
1.571000000000000000e+03 6.974614709704685664e-06 7.369513433012136972e-13
1.572000000000000000e+03 7.000830916257492805e-06 7.341217531873306727e-13
1.573000000000000000e+03 7.026270685465194975e-06 7.313009536369607501e-13
1.574000000000000000e+03 7.050929262617925958e-06 7.284891234170348607e-13
1.575000000000000000e+03 7.074801893005808522e-06 7.256864412944852484e-13
1.576000000000000000e+03 7.097883821918977297e-06 7.228930860362431475e-13
1.577000000000000000e+03 7.120170294647555899e-06 7.201092364092399940e-13
1.578000000000000000e+03 7.141656556481681499e-06 7.173350711804074262e-13
1.579000000000000000e+03 7.162337852711477713e-06 7.145707691166764762e-13
1.580000000000000000e+03 7.182209428627072393e-06 7.118165089849791860e-13
1.581000000000000000e+03 7.201266529518595933e-06 7.090724695522469919e-13
1.582000000000000000e+03 7.219504400676180420e-06 7.063388295854112290e-13
1.583000000000000000e+03 7.236918287389952860e-06 7.036157678514035353e-13
1.584000000000000000e+03 7.253503434950042798e-06 7.009034631171552462e-13
1.585000000000000000e+03 7.269255088646578088e-06 6.982020941495979996e-13
1.586000000000000000e+03 7.284168493769686580e-06 6.955118397156634337e-13
1.587000000000000000e+03 7.298238895609501210e-06 6.928328785822826817e-13
1.588000000000000000e+03 7.311461539456150677e-06 6.901653895163875836e-13
1.589000000000000000e+03 7.323831670599760292e-06 6.875095512849092728e-13
1.590000000000000000e+03 7.335344534330462990e-06 6.848655426547795892e-13
1.591000000000000000e+03 7.345995375938386622e-06 6.822335423929301709e-13
1.592000000000000000e+03 7.355779440713659888e-06 6.796137292662919493e-13
1.593000000000000000e+03 7.364691973946412335e-06 6.770062820417969663e-13
1.594000000000000000e+03 7.372728220926772661e-06 6.744113794863766581e-13
1.595000000000000000e+03 7.379883426944870413e-06 6.718292003669620570e-13
1.596000000000000000e+03 7.386152837290834290e-06 6.692599234504853058e-13
1.597000000000000000e+03 7.391531697254794686e-06 6.667037275038773360e-13
1.598000000000000000e+03 7.396015252126878605e-06 6.641607912940699875e-13
1.599000000000000000e+03 7.399598747197218135e-06 6.616312935879947975e-13
1.600000000000000000e+03 7.402277427755938588e-06 6.591154131525832021e-13
1.601000000000000000e+03 7.404046539093171203e-06 6.566133287547665366e-13
1.602000000000000000e+03 7.404901326499044680e-06 6.541252191614764390e-13
1.603000000000000000e+03 7.404837035263691107e-06 6.516512631396445473e-13
1.604000000000000000e+03 7.403848910677233252e-06 6.491916394562020960e-13
1.605000000000000000e+03 7.401932198029805746e-06 6.467465268780808239e-13
1.606000000000000000e+03 7.399082142611536440e-06 6.443161041722119653e-13
1.607000000000000000e+03 7.395293989712552338e-06 6.419005501055273603e-13
1.608000000000000000e+03 7.390562984622984683e-06 6.395000434449581421e-13
1.609000000000000000e+03 7.384884372632960478e-06 6.371147629574363527e-13
1.610000000000000000e+03 7.378253399032613506e-06 6.347448874098929234e-13
1.611000000000000000e+03 7.370667720664610226e-06 6.323905329373928109e-13
1.612000000000000000e+03 7.362134640581789316e-06 6.300515651475330350e-13
1.613000000000000000e+03 7.352663873389538227e-06 6.277277870160440352e-13
1.614000000000000000e+03 7.342265133693232551e-06 6.254190015186556450e-13
1.615000000000000000e+03 7.330948136098256349e-06 6.231250116310986068e-13
1.616000000000000000e+03 7.318722595209989449e-06 6.208456203291031580e-13
1.617000000000000000e+03 7.305598225633814218e-06 6.185806305883992331e-13
1.618000000000000000e+03 7.291584741975113872e-06 6.163298453847175746e-13
1.619000000000000000e+03 7.276691858839264850e-06 6.140930676937879150e-13
1.620000000000000000e+03 7.260929290831655449e-06 6.118701004913410976e-13
1.621000000000000000e+03 7.244306752557661260e-06 6.096607467531068550e-13
1.622000000000000000e+03 7.226833958622667193e-06 6.074648094548157277e-13
1.623000000000000000e+03 7.208520623632051381e-06 6.052820915721981550e-13
1.624000000000000000e+03 7.189376462191199580e-06 6.031123960809840715e-13
1.625000000000000000e+03 7.169411188905489075e-06 6.009555259569040175e-13
1.626000000000000000e+03 7.148634518380303083e-06 5.988112841756882307e-13
1.627000000000000000e+03 7.127056165221023123e-06 5.966794737130666454e-13
1.628000000000000000e+03 7.104685844033034106e-06 5.945598975447701050e-13
1.629000000000000000e+03 7.081533269421709081e-06 5.924523586465282411e-13
1.630000000000000000e+03 7.057608155992436346e-06 5.903566599940718971e-13
1.631000000000000000e+03 7.032920218350594035e-06 5.882726045631310075e-13
1.632000000000000000e+03 7.007479171101565361e-06 5.861999953294360117e-13
1.633000000000000000e+03 6.981294728850731847e-06 5.841386352687170462e-13
1.634000000000000000e+03 6.954376606203473318e-06 5.820883273567047524e-13
1.635000000000000000e+03 6.926734517765172991e-06 5.800488745691287619e-13
1.636000000000000000e+03 6.898378178141211539e-06 5.780200798817198171e-13
1.637000000000000000e+03 6.869317301936968789e-06 5.760017462702080543e-13
1.638000000000000000e+03 6.839561603757828804e-06 5.739936767103238122e-13
1.639000000000000000e+03 6.809120798209170562e-06 5.719956741777971261e-13
1.640000000000000000e+03 6.778004599896378127e-06 5.700075416483584356e-13
1.641000000000000000e+03 6.746222723424832173e-06 5.680290820977380791e-13
1.642000000000000000e+03 6.713784883399910831e-06 5.660600985016664959e-13
1.643000000000000000e+03 6.680700794427001553e-06 5.641003938358736206e-13
1.644000000000000000e+03 6.646980171111479083e-06 5.621497710760897918e-13
1.645000000000000000e+03 6.612632728058730025e-06 5.602080331980455497e-13
1.646000000000000000e+03 6.577668179874134205e-06 5.582749831774707279e-13
1.647000000000000000e+03 6.542096241163071451e-06 5.563504239900958669e-13
1.648000000000000000e+03 6.505926626530924977e-06 5.544341586116512041e-13
1.649000000000000000e+03 6.469169050583076305e-06 5.525259900178669769e-13
1.650000000000000000e+03 6.431833227924906108e-06 5.506257211844736248e-13
1.651000000000000000e+03 6.393929833811384722e-06 5.487331697829749468e-13
1.652000000000000000e+03 6.355473386095847059e-06 5.468482122679703002e-13
1.653000000000000000e+03 6.316479363281215148e-06 5.449707397898327049e-13
1.654000000000000000e+03 6.276963243870406786e-06 5.431006434989349788e-13
1.655000000000000000e+03 6.236940506366348240e-06 5.412378145456500407e-13
1.656000000000000000e+03 6.196426629271960693e-06 5.393821440803510116e-13
1.657000000000000000e+03 6.155437091090167024e-06 5.375335232534109113e-13
1.658000000000000000e+03 6.113987370323889265e-06 5.356918432152025576e-13
1.659000000000000000e+03 6.072092945476048598e-06 5.338569951160990714e-13
1.660000000000000000e+03 6.029769295049566209e-06 5.320288701064733716e-13
1.661000000000000000e+03 5.987031897547366669e-06 5.302073593366985790e-13
1.662000000000000000e+03 5.943896231472372011e-06 5.283923539571472086e-13
1.663000000000000000e+03 5.900377775327502570e-06 5.265837451181926842e-13
1.664000000000000000e+03 5.856492007615682072e-06 5.247814239702078236e-13
1.665000000000000000e+03 5.812254406839831702e-06 5.229852816635656467e-13
1.666000000000000000e+03 5.767680451502872644e-06 5.211952093486389714e-13
1.667000000000000000e+03 5.722785620107731164e-06 5.194110981758011205e-13
1.668000000000000000e+03 5.677585391157326751e-06 5.176328392954246090e-13
1.669000000000000000e+03 5.632095243154581438e-06 5.158603238578826587e-13
1.670000000000000000e+03 5.586330654602416409e-06 5.140934430135482894e-13
1.671000000000000000e+03 5.540307104003756235e-06 5.123320879127945210e-13
1.672000000000000000e+03 5.494040069861522101e-06 5.105761497059939694e-13
1.673000000000000000e+03 5.447545030678636038e-06 5.088255195435199575e-13
1.674000000000000000e+03 5.400837464958020077e-06 5.070800885757454040e-13
1.675000000000000000e+03 5.353932851202595403e-06 5.053397479530431270e-13
1.676000000000000000e+03 5.306846667915286587e-06 5.036043888257863482e-13
1.677000000000000000e+03 5.259594393599013968e-06 5.018739023443477845e-13
1.678000000000000000e+03 5.212191506756700422e-06 5.001481796591005568e-13
1.679000000000000000e+03 5.164653485891268829e-06 4.984271119204176849e-13
1.680000000000000000e+03 5.116995809505641220e-06 4.967105902786720878e-13
1.681000000000000000e+03 5.069233956102735390e-06 4.949985058842365832e-13
1.682000000000000000e+03 5.021383404185480147e-06 4.932907498874842921e-13
1.683000000000000000e+03 4.973459632256795828e-06 4.915872134387882343e-13
1.684000000000000000e+03 4.925478118819601924e-06 4.898877876885213287e-13
1.685000000000000000e+03 4.877454342376823006e-06 4.881923637870564941e-13
1.686000000000000000e+03 4.829403781431380259e-06 4.865008328847667505e-13
1.687000000000000000e+03 4.781341914486195713e-06 4.848130861320251176e-13
1.688000000000000000e+03 4.733284220044192248e-06 4.831290146792045143e-13
1.689000000000000000e+03 4.685246176608292742e-06 4.814485096766778596e-13
1.690000000000000000e+03 4.637243262681416684e-06 4.797714622748182743e-13
1.691000000000000000e+03 4.589290355552466334e-06 4.780977898857820377e-13
1.692000000000000000e+03 4.541399927654247079e-06 4.764275149688589722e-13
1.693000000000000000e+03 4.493583850205541992e-06 4.747606862451224625e-13
1.694000000000000000e+03 4.445853994425135841e-06 4.730973524356458936e-13
1.695000000000000000e+03 4.398222231531813394e-06 4.714375622615023472e-13
1.696000000000000000e+03 4.350700432744356030e-06 4.697813644437652081e-13
1.697000000000000000e+03 4.303300469281550212e-06 4.681288077035076593e-13
1.698000000000000000e+03 4.256034212362177319e-06 4.664799407618032874e-13
1.699000000000000000e+03 4.208913533205021272e-06 4.648348123397250733e-13
1.700000000000000000e+03 4.161950303028869380e-06 4.631934711583464018e-13
1.701000000000000000e+03 4.115156393052500481e-06 4.615559659387403549e-13
1.702000000000000000e+03 4.068543674494701885e-06 4.599223454019806202e-13
1.703000000000000000e+03 4.022124018574257511e-06 4.582926582691402796e-13
1.704000000000000000e+03 3.975909296509947046e-06 4.566669532612926169e-13
1.705000000000000000e+03 3.929911379520558646e-06 4.550452790995109159e-13
1.706000000000000000e+03 3.884142138824876231e-06 4.534276845048684606e-13
1.707000000000000000e+03 3.838613445641679487e-06 4.518142181984384841e-13
1.708000000000000000e+03 3.793337171189756993e-06 4.502049289012944723e-13
1.709000000000000000e+03 3.748325186687888859e-06 4.485998653345095070e-13
1.710000000000000000e+03 3.703589363354860275e-06 4.469990762191568721e-13
1.711000000000000000e+03 3.659141572409455164e-06 4.454026102763100533e-13
1.712000000000000000e+03 3.614993685070458292e-06 4.438105162270421325e-13
1.713000000000000000e+03 3.571157572556652732e-06 4.422228427924264945e-13
1.714000000000000000e+03 3.527645106086820290e-06 4.406396386935363727e-13
1.715000000000000000e+03 3.484468156879748696e-06 4.390609526514451518e-13
1.716000000000000000e+03 3.441638596154217636e-06 4.374868333872259137e-13
1.717000000000000000e+03 3.399168295129013149e-06 4.359173296219522452e-13
1.718000000000000000e+03 3.357069125022919156e-06 4.343524900766972280e-13
1.719000000000000000e+03 3.315352957054718730e-06 4.327923634725340452e-13
1.720000000000000000e+03 3.274031662443196215e-06 4.312369985305362329e-13
1.721000000000000000e+03 3.233117112407135533e-06 4.296864439717770749e-13
1.722000000000000000e+03 3.192621178165318910e-06 4.281407485173296027e-13
1.723000000000000000e+03 3.152555730936532807e-06 4.265999608882673019e-13
1.724000000000000000e+03 3.112932641939558605e-06 4.250641298056633555e-13
1.725000000000000000e+03 3.073763782393181495e-06 4.235333039905911988e-13
1.726000000000000000e+03 3.035061023516184974e-06 4.220075321641239641e-13
1.727000000000000000e+03 2.996836236527351693e-06 4.204868630473349856e-13
1.728000000000000000e+03 2.959101292645467266e-06 4.189713453612976483e-13
1.729000000000000000e+03 2.921868063089315613e-06 4.174610278270851349e-13
1.730000000000000000e+03 2.885148419077678539e-06 4.159559591657706788e-13
1.731000000000000000e+03 2.848952665168217233e-06 4.144561822178048001e-13
1.732000000000000000e+03 2.813284839274094336e-06 4.129617163011469143e-13
1.733000000000000000e+03 2.778147412647351879e-06 4.114725748531333196e-13
1.734000000000000000e+03 2.743542856540027654e-06 4.099887713111004658e-13
1.735000000000000000e+03 2.709473642204161150e-06 4.085103191123850045e-13
1.736000000000000000e+03 2.675942240891793124e-06 4.070372316943231836e-13
1.737000000000000000e+03 2.642951123854963064e-06 4.055695224942516042e-13
1.738000000000000000e+03 2.610502762345710882e-06 4.041072049495068172e-13
1.739000000000000000e+03 2.578599627616076065e-06 4.026502924974250197e-13
1.740000000000000000e+03 2.547244190918097678e-06 4.011987985753427627e-13
1.741000000000000000e+03 2.516438923503816901e-06 3.997527366205968491e-13
1.742000000000000000e+03 2.486186296625271953e-06 3.983121200705232240e-13
1.743000000000000000e+03 2.456488781534503592e-06 3.968769623624587409e-13
1.744000000000000000e+03 2.427348849483550458e-06 3.954472769337396477e-13
1.745000000000000000e+03 2.398768971724454579e-06 3.940230772217025456e-13
1.746000000000000000e+03 2.370751619509253327e-06 3.926043766636838843e-13
1.747000000000000000e+03 2.343299264089986613e-06 3.911911886970199621e-13
1.748000000000000000e+03 2.316414376718696040e-06 3.897835267590475317e-13
1.749000000000000000e+03 2.290099428647418981e-06 3.883814042871027904e-13
1.750000000000000000e+03 2.264356891128197040e-06 3.869848347185223395e-13
1.751000000000000000e+03 2.239189235413069281e-06 3.855938314906426792e-13
1.752000000000000000e+03 2.214598932754074345e-06 3.842084080408000572e-13
1.753000000000000000e+03 2.190588454403253838e-06 3.828285778063312768e-13
1.754000000000000000e+03 2.167160271612646399e-06 3.814543542245725857e-13
1.755000000000000000e+03 2.144316855634291517e-06 3.800857507328604843e-13
1.756000000000000000e+03 2.122060677720229526e-06 3.787227807685314726e-13
1.757000000000000000e+03 2.100394209122501185e-06 3.773654577689219501e-13
1.758000000000000000e+03 2.079319921093143864e-06 3.760137951713684170e-13
1.759000000000000000e+03 2.058840284884198321e-06 3.746678064132073229e-13
1.760000000000000000e+03 2.038957771747704890e-06 3.733275049317752691e-13
1.761000000000000000e+03 2.019674852935703060e-06 3.719929041644084530e-13
1.762000000000000000e+03 2.000993999700231894e-06 3.706640175484435767e-13
1.763000000000000000e+03 1.982917683293332152e-06 3.693408585212170395e-13
1.764000000000000000e+03 1.965448374967042473e-06 3.680234405200653922e-13
1.765000000000000000e+03 1.948588545973403192e-06 3.667117769823248320e-13
1.766000000000000000e+03 1.932340667564453797e-06 3.654058813453321115e-13
1.767000000000000000e+03 1.916707210992235047e-06 3.641057670464235292e-13
1.768000000000000000e+03 1.901690647508785370e-06 3.628114475229355348e-13
1.769000000000000000e+03 1.887293448366144465e-06 3.615229362122047800e-13
1.770000000000000000e+03 1.873518084816352456e-06 3.602402465515675630e-13
1.771000000000000000e+03 1.860365591438210400e-06 3.589633837340707871e-13
1.772000000000000000e+03 1.847831256117557374e-06 3.576923199756023623e-13
1.773000000000000000e+03 1.835908930066998046e-06 3.564270192477609546e-13
1.774000000000000000e+03 1.824592464499132005e-06 3.551674455221446749e-13
1.775000000000000000e+03 1.813875710626562860e-06 3.539135627703520886e-13
1.776000000000000000e+03 1.803752519661891259e-06 3.526653349639815590e-13
1.777000000000000000e+03 1.794216742817718694e-06 3.514227260746315503e-13
1.778000000000000000e+03 1.785262231306648988e-06 3.501857000739005269e-13
1.779000000000000000e+03 1.776882836341281516e-06 3.489542209333865996e-13
1.780000000000000000e+03 1.769072409134220102e-06 3.477282526246884852e-13
1.781000000000000000e+03 1.761824800898065178e-06 3.465077591194044459e-13
1.782000000000000000e+03 1.755133862845419086e-06 3.452927043891328452e-13
1.783000000000000000e+03 1.748993446188884377e-06 3.440830524054722483e-13
1.784000000000000000e+03 1.743397402141061273e-06 3.428787671400207661e-13
1.785000000000000000e+03 1.738339581914553175e-06 3.416798125643772163e-13
1.786000000000000000e+03 1.733813836721961363e-06 3.404861526501396593e-13
1.787000000000000000e+03 1.729814017775887119e-06 3.392977513689066098e-13
1.788000000000000000e+03 1.726333976288933206e-06 3.381145726922765827e-13
1.789000000000000000e+03 1.723367563473700906e-06 3.369365805918477898e-13
1.790000000000000000e+03 1.720908630542791924e-06 3.357637390392187459e-13
1.791000000000000000e+03 1.718951028708808387e-06 3.345960120059878648e-13
1.792000000000000000e+03 1.717488609184352637e-06 3.334333634637534089e-13
1.793000000000000000e+03 1.716515223182025531e-06 3.322757573841140443e-13
1.794000000000000000e+03 1.716024721914429197e-06 3.311231577386679325e-13
1.795000000000000000e+03 1.716010956594165977e-06 3.299755284990135378e-13
1.796000000000000000e+03 1.716467778433837150e-06 3.288328336367494254e-13
1.797000000000000000e+03 1.717389038646044846e-06 3.276950371234738072e-13
1.798000000000000000e+03 1.718768588443390769e-06 3.265621029307850970e-13
1.799000000000000000e+03 1.720600279038476837e-06 3.254339950302818096e-13
1.800000000000000000e+03 1.722877961643904330e-06 3.243106773935622578e-13
1.801000000000000000e+03 1.725595487472276647e-06 3.231921139922249059e-13
1.802000000000000000e+03 1.728746707736193588e-06 3.220782687978680162e-13
1.803000000000000000e+03 1.732325473648258552e-06 3.209691057820902551e-13
1.804000000000000000e+03 1.736325636421072396e-06 3.198645889164897838e-13
1.805000000000000000e+03 1.740741047267237249e-06 3.187646821726651676e-13
1.806000000000000000e+03 1.745565557399355662e-06 3.176693495222146690e-13
1.807000000000000000e+03 1.750793018030028283e-06 3.165785549367368531e-13
1.808000000000000000e+03 1.756417280371857662e-06 3.154922623878299318e-13
1.809000000000000000e+03 1.762432195637446140e-06 3.144104358470924199e-13
1.810000000000000000e+03 1.768831615039394152e-06 3.133330392861228322e-13
1.811000000000000000e+03 1.775608828355887285e-06 3.122600370913653010e-13
1.812000000000000000e+03 1.782754879627443271e-06 3.111913953086487508e-13
1.813000000000000000e+03 1.790260251460162456e-06 3.101270803986476731e-13
1.814000000000000000e+03 1.798115426460145184e-06 3.090670588220363578e-13
1.815000000000000000e+03 1.806310887233491588e-06 3.080112970394898011e-13
1.816000000000000000e+03 1.814837116386302436e-06 3.069597615116824946e-13
1.817000000000000000e+03 1.823684596524679556e-06 3.059124186992889806e-13
1.818000000000000000e+03 1.832843810254720750e-06 3.048692350629840028e-13
1.819000000000000000e+03 1.842305240182528482e-06 3.038301770634420025e-13
1.820000000000000000e+03 1.852059368914201825e-06 3.027952111613376732e-13
1.821000000000000000e+03 1.862096679055842819e-06 3.017643038173456073e-13
1.822000000000000000e+03 1.872407653213550749e-06 3.007374214921403471e-13
1.823000000000000000e+03 1.882982773993426596e-06 2.997145306463965860e-13
1.824000000000000000e+03 1.893812524001570703e-06 2.986955977407888155e-13
1.825000000000000000e+03 1.904887385844083628e-06 2.976805892359918303e-13
1.826000000000000000e+03 1.916197842127065503e-06 2.966694715926800714e-13
1.827000000000000000e+03 1.927734375456617733e-06 2.956622112715281817e-13
1.828000000000000000e+03 1.939487468438839814e-06 2.946587747332108549e-13
1.829000000000000000e+03 1.951447603679832092e-06 2.936591284384024816e-13
1.830000000000000000e+03 1.963605263785695758e-06 2.926632388477779067e-13
1.831000000000000000e+03 1.975950931362531158e-06 2.916710724220115714e-13
1.832000000000000000e+03 1.988475089016439058e-06 2.906825956217781691e-13
1.833000000000000000e+03 2.001168219353518111e-06 2.896977749077522925e-13
1.834000000000000000e+03 2.014020804979872049e-06 2.887165767406084330e-13
1.835000000000000000e+03 2.027023328501598251e-06 2.877389675810214358e-13
1.836000000000000000e+03 2.040166272524798757e-06 2.867649138896655903e-13
1.837000000000000000e+03 2.053440119655573912e-06 2.857943821272157921e-13
1.838000000000000000e+03 2.066835352500023637e-06 2.848273387543465328e-13
1.839000000000000000e+03 2.080342453664248276e-06 2.838637502317323040e-13
